ProcessID,count,NewProcessName,ProcessName,Application
0x00000000000010b0,2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,
0x00000000000010b8,2,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,
0x0000000000001120,2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,
11256,2,,,
1136,2,,,
0x00000000000010d0,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
0x00000000000010dc,2,C:\Windows\System32\MoUsoCoreWorker.exe,C:\Windows\System32\MoUsoCoreWorker.exe,
0x0000000000001068,2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,
6540,2,,,\device\harddiskvolume3\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe
6436,2,,,
6440,2,,,
0x0000000000000f38,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
0x0000000000000f50,2,C:\Users\taro\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,C:\Users\taro\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,
0x0000000000000f60,2,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,
10088,2,,,
10144,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
0x0000000000000684,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
0x0000000000000694,2,C:\Windows\System32\DeviceCensus.exe,C:\Windows\System32\DeviceCensus.exe,
0x00000000000006a4,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
6572,2,,,\device\harddiskvolume3\users\taro\appdata\local\microsoft\onedrive\onedrivestandaloneupdater.exe
6456,2,,,\device\harddiskvolume3\windows\system32\compattelrunner.exe
6464,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
6488,2,,,\device\harddiskvolume3\users\taro\appdata\local\microsoft\onedrive\onedrivestandaloneupdater.exe
6520,2,,,
10692,2,,,
0x0000000000001130,2,C:\Windows\System32\MpSigStub.exe,C:\Windows\System32\MpSigStub.exe,
0x0000000000001144,2,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\taskhostw.exe,
10532,2,,,\device\harddiskvolume3\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe
10544,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
0x0000000000001008,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x000000000000100c,2,C:\Windows\System32\gpupdate.exe,C:\Windows\System32\gpupdate.exe,
0x000000000000067c,2,C:\Windows\System32\sppsvc.exe,C:\Windows\System32\sppsvc.exe,
10828,2,,,
0x00000000000011fc,2,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,
0x00000000000011d8,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
10352,2,,,\device\harddiskvolume3\windows\system32\compattelrunner.exe
10396,2,,,\device\harddiskvolume3\users\taro\appdata\local\microsoft\edgeupdate\microsoftedgeupdate.exe
10408,2,,,
10432,2,,,\device\harddiskvolume3\program files\ruxim\ruximics.exe
10652,2,,,\device\harddiskvolume3\users\taro\appdata\local\microsoft\edgeupdate\microsoftedgeupdate.exe
7464,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
7488,2,,,\device\harddiskvolume3\users\taro\appdata\local\microsoft\onedrive\onedrivestandaloneupdater.exe
7240,2,,,\device\harddiskvolume3\windows\system32\waasmedicagent.exe
7244,2,,,
7256,2,,,\device\harddiskvolume3\program files\ruxim\ruximics.exe
7280,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
7328,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
0x0000000000000630,2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,
2284,2,,,\device\harddiskvolume3\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe
2348,2,,,
2380,2,,,
2448,2,,,\device\harddiskvolume3\windows\system32\compattelrunner.exe
0x0000000000000fc8,2,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,
0x0000000000000fd0,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x00000000000012a0,2,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\MpCmdRun.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\MpCmdRun.exe,
744,2,,,\device\harddiskvolume3\program files\ruxim\ruximics.exe
0x00000000000011ec,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
0x0000000000000f6c,2,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,
2084,2,,,\device\harddiskvolume3\program files\ruxim\ruximics.exe
1892,2,,,\device\harddiskvolume3\users\taro\appdata\local\microsoft\edgeupdate\microsoftedgeupdate.exe
1580,2,,,
1640,2,,,
1660,2,,,
1688,2,,,
10152,2,,,
10180,2,,,\device\harddiskvolume3\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe
10028,2,,,
10032,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
10084,2,,,
0x0000000000002bdc,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x0000000000001210,2,C:\Windows\System32\sppsvc.exe,C:\Windows\System32\sppsvc.exe,
0x0000000000001228,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x000000000000077c,2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,
0x000000000000079c,2,C:\Windows\System32\UCPDMgr.exe,C:\Windows\System32\UCPDMgr.exe,
0x0000000000001380,2,C:\Windows\System32\DeviceCensus.exe,C:\Windows\System32\DeviceCensus.exe,
0x0000000000001384,2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,
0x0000000000001388,2,C:\Windows\System32\MusNotification.exe,C:\Windows\System32\MusNotification.exe,
0x0000000000001330,2,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,
0x0000000000001340,2,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,
0x0000000000001348,2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,
6168,2,,,\device\harddiskvolume3\windows\system32\compattelrunner.exe
6176,2,,,
6188,2,,,
6204,2,,,\device\harddiskvolume3\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe
6212,2,,,\device\harddiskvolume3\users\taro\appdata\local\microsoft\onedrive\onedrivestandaloneupdater.exe
0x00000000000007b0,2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,
0x00000000000007c4,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.040.0225.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.040.0225.0003\FileCoAuth.exe,
0x00000000000007d0,2,C:\Windows\System32\gpupdate.exe,C:\Windows\System32\gpupdate.exe,
0x00000000000012c8,2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,
0x00000000000012cc,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x00000000000012e8,2,C:\Windows\System32\SearchFilterHost.exe,C:\Windows\System32\SearchFilterHost.exe,
2248,2,,,\device\harddiskvolume3\users\taro\appdata\local\microsoft\edgeupdate\microsoftedgeupdate.exe
0x0000000000000f8c,2,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,
6324,2,,,
6328,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
6092,2,,,
10316,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
0x0000000000002ad8,2,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\backgroundTaskHost.exe,
0x0000000000002aa4,2,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,
0x0000000000002acc,2,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21844.0_x64__8wekyb3d8bbwe\HxTsr.exe,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21844.0_x64__8wekyb3d8bbwe\HxTsr.exe,
0x0000000000002bb0,2,C:\Windows\System32\SearchProtocolHost.exe,C:\Windows\System32\SearchProtocolHost.exe,
0x0000000000002bb8,2,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\backgroundTaskHost.exe,
0x00000000000012ec,2,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\taskhostw.exe,
0x0000000000002b74,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x0000000000000f0c,2,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,
2524,2,,,\device\harddiskvolume3\windows\system32\smartscreen.exe
2532,2,,,
0x0000000000000ea4,2,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,
0x0000000000000ec0,2,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,
0x0000000000000ef4,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
2908,2,,,\device\harddiskvolume3\windows\system32\apphostregistrationverifier.exe
2916,2,,,
7808,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
7508,2,,,\device\harddiskvolume3\windows\system32\compattelrunner.exe
7568,2,,,
0x0000000000002a3c,2,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,
0x0000000000002a48,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
2716,2,,,
2592,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
0x0000000000000f00,2,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,
0x0000000000002a74,2,C:\Windows\System32\CompatTelRunner.exe,C:\Windows\System32\CompatTelRunner.exe,
0x0000000000002a84,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x000000000000138c,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
0x00000000000013dc,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.040.0225.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.040.0225.0003\FileCoAuth.exe,
0x0000000000000548,2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,
0x0000000000000550,2,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,
7624,2,,,
7628,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
0x0000000000001270,2,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,
0x0000000000002b2c,2,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21844.0_x64__8wekyb3d8bbwe\HxTsr.exe,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21844.0_x64__8wekyb3d8bbwe\HxTsr.exe,
0x0000000000002b30,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x0000000000001308,2,C:\Windows\System32\MoUsoCoreWorker.exe,C:\Windows\System32\MoUsoCoreWorker.exe,
0x0000000000001310,2,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,
0x00000000000029b4,2,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\backgroundTaskHost.exe,
0x00000000000029c8,2,C:\Windows\System32\CompatTelRunner.exe,C:\Windows\System32\CompatTelRunner.exe,
0x00000000000029d0,2,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,
0x0000000000000d98,2,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,
0x0000000000000db0,2,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,
0x0000000000000d74,2,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,
0x0000000000001494,2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,
0x000000000000280c,2,C:\Program Files\VMware\VMware Tools\VMwareResolutionSet.exe,C:\Program Files\VMware\VMware Tools\VMwareResolutionSet.exe,
0x000000000000144c,2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,
0x0000000000001468,2,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\MpCmdRun.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\MpCmdRun.exe,
0x00000000000027d4,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
2764,2,,,
2792,2,,,
0x0000000000000e44,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x0000000000000e4c,2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,
0x0000000000000e04,2,C:\Program Files\RUXIM\RUXIMICS.exe,C:\Program Files\RUXIM\RUXIMICS.exe,
0x0000000000000e20,2,C:\Windows\System32\AppHostRegistrationVerifier.exe,C:\Windows\System32\AppHostRegistrationVerifier.exe,
0x0000000000000e28,2,C:\Windows\System32\SearchProtocolHost.exe,C:\Windows\System32\SearchProtocolHost.exe,
3140,2,,,\device\harddiskvolume3\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe
0x0000000000002850,2,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21830.0_x64__8wekyb3d8bbwe\HxTsr.exe,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21830.0_x64__8wekyb3d8bbwe\HxTsr.exe,
0x0000000000002858,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
0x0000000000002868,2,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\backgroundTaskHost.exe,
0x0000000000001498,2,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\backgroundTaskHost.exe,
0x000000000000292c,2,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,
0x0000000000002930,2,C:\Users\taro\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,C:\Users\taro\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,
0x00000000000013b0,2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,
2760,2,,,\device\harddiskvolume3\windows\system32\svchost.exe
0x0000000000002914,2,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,
0x0000000000002924,2,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,
0x00000000000028a4,2,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,
0x00000000000029a0,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.040.0225.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.040.0225.0003\FileCoAuth.exe,
0x0000000000001438,2,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,
0x0000000000002940,2,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\MpCmdRun.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\MpCmdRun.exe,
0x0000000000002950,2,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,
0x0000000000002838,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
0x0000000000000d2c,2,C:\Windows\System32\MoUsoCoreWorker.exe,C:\Windows\System32\MoUsoCoreWorker.exe,
0x0000000000000778,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x0000000000000738,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
5812,2,,,
5848,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
0x0000000000002604,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
0x0000000000002608,2,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,
0x000000000000262c,2,C:\Users\taro\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,C:\Users\taro\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,
0x0000000000000578,2,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\MpCmdRun.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\MpCmdRun.exe,
0x0000000000001514,2,C:\Windows\System32\MoUsoCoreWorker.exe,C:\Windows\System32\MoUsoCoreWorker.exe,
0x0000000000002754,2,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,
0x0000000000002758,2,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\dllhost.exe,
0x0000000000002704,2,C:\Windows\System32\SearchProtocolHost.exe,C:\Windows\System32\SearchProtocolHost.exe,
0x000000000000270c,2,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24021.105.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24021.105.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe,
0x0000000000000d84,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
3000,2,,,
8096,2,,,\device\harddiskvolume3\windows\system32\compattelrunner.exe
7836,2,,,\device\harddiskvolume3\users\taro\appdata\local\microsoft\edgeupdate\microsoftedgeupdate.exe
7840,2,,,
7900,2,,,\device\harddiskvolume3\users\taro\appdata\local\microsoft\edgeupdate\microsoftedgeupdate.exe
0x0000000000000598,2,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\backgroundTaskHost.exe,
7812,2,,,
0x0000000000000558,2,C:\Windows\System32\MusNotification.exe,C:\Windows\System32\MusNotification.exe,
0x0000000000000560,2,C:\Windows\System32\SearchFilterHost.exe,C:\Windows\System32\SearchFilterHost.exe,
0x00000000000027e8,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.040.0225.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.040.0225.0003\FileCoAuth.exe,
0x00000000000027f0,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x00000000000027bc,2,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,
0x000000000000287c,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x0000000000002884,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
0x00000000000026d8,2,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,
0x00000000000026f8,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.025.0204.0003\FileCoAuth.exe,
7956,2,,,\device\harddiskvolume3\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe
3288,2,,,\device\harddiskvolume3\windows\system32\compattelrunner.exe
3428,2,,,
0x0000000000000be0,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
0x0000000000000be8,2,C:\Windows\System32\MusNotification.exe,C:\Windows\System32\MusNotification.exe,
0x0000000000000c08,2,C:\Windows\System32\sppsvc.exe,C:\Windows\System32\sppsvc.exe,
0x0000000000001664,2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,
0x0000000000001668,2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,
0x0000000000001648,2,C:\Program Files\RUXIM\PLUGScheduler.exe,C:\Program Files\RUXIM\PLUGScheduler.exe,
0x0000000000001568,2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,
0x0000000000001584,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
0x0000000000002480,2,C:\Windows\System32\cleanmgr.exe,C:\Windows\System32\cleanmgr.exe,
0x00000000000025ac,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
0x0000000000000cbc,2,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,
3524,2,,,\device\harddiskvolume3\windows\system32\backgroundtaskhost.exe
320,2,,,\device\harddiskvolume3\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe
3272,2,,,
0x0000000000002518,2,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,
0x000000000000253c,2,C:\Windows\System32\MpSigStub.exe,C:\Windows\System32\MpSigStub.exe,
0x00000000000014ec,2,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.040.0225.0003\FileCoAuth.exe,C:\Users\taro\AppData\Local\Microsoft\OneDrive\24.040.0225.0003\FileCoAuth.exe,
